Number_of_Survivors,Migration_route,serial,Coordinates_Fixed,Website_Date_Fixed,lat,lon,random,Region_of_Incident
,English Channel to the UK,4846,"2.866106904','51.14291211",2018-09-09,51.14291211,2.866106904,0.46304426,Europe
,Sahara Desert crossing,4847,"27.672666','21.943709",2018-09-09,21.943709,27.672666,0.391847487,Northern Africa
,Sahara Desert crossing,4848,"23.823002','21.14317",2018-09-09,21.14317,23.823002,0.971099088,Northern Africa
,,4849,"93.521504','2.028723",2018-09-09,2.028723,93.521504,0.879974918,South-eastern Asia
,Sahara Desert crossing,4850,"15.75216','18.617049",2018-09-09,18.617049,15.75216,0.411189815,Middle Africa
,US-Mexico border crossing,4851,"-111.45824','31.50396",2018-09-10,31.50396,-111.45824,0.004963251,North America
,Western Mediterranean,4852,"-3.381137862','35.18967882",2018-09-10,35.18967882,-3.381137862,0.849726315,Mediterranean
,,4853,"-5.2','9.583333",2018-09-10,9.583333,-5.2,0.742890644,Western Africa
,,4854,"-5.666667','11.316667",2018-09-10,11.316667,-5.666667,0.880353838,Western Africa
,Sahara Desert crossing,4855,"14.522042','26.972441",2018-09-11,26.972441,14.522042,0.332357142,Northern Africa
,Sahara Desert crossing,4856,"14.349298','26.861783",2018-09-11,26.861783,14.349298,0.745102522,Northern Africa
,US-Mexico border crossing,4857,"-111.837679','31.830128",2018-09-11,31.830128,-111.837679,0.695374009,North America
,US-Mexico border crossing,4858,"-113.14794','32.34815",2018-09-11,32.34815,-113.14794,0.314080007,North America
,Western Mediterranean,4859,"-2.593665135','36.77937994",2018-09-11,36.77937994,-2.593665135,0.551050773,Mediterranean
,US-Mexico border crossing,4860,"-116.0231094','32.65754929",2018-09-11,32.65754929,-116.0231094,0.96717853,North America
,Sahara Desert crossing,4861,"27.103538','19.635357",2018-09-11,19.635357,27.103538,0.75235176,Northern Africa
,,4862,"100.304106','6.666557",2018-09-11,6.666557,100.304106,0.273680766,South-eastern Asia
,,4863,"93.478284','22.438023",2018-09-12,22.438023,93.478284,0.974435247,South-eastern Asia
,US-Mexico border crossing,4864,"-115.7393001','32.67416106",2018-09-12,32.67416106,-115.7393001,0.338899753,North America
,English Channel to the UK,4865,"3.850359245','50.96681141",2018-09-12,50.96681141,3.850359245,0.655961195,Europe
,Sahara Desert crossing,4866,"-4.198611','14.495833",2018-09-12,14.495833,-4.198611,0.80643675,Western Africa
,Sahara Desert crossing,4867,"14.649853','24.893057",2018-09-13,24.893057,14.649853,0.564234004,Northern Africa
,Sahara Desert crossing,4868,"14.649853','24.893057",2018-09-13,24.893057,14.649853,0.128450221,Northern Africa
,Sahara Desert crossing,4869,"8.002523','16.991388",2018-09-13,16.991388,8.002523,0.98742963,Western Africa
,Sahara Desert crossing,4870,"14.661495','24.946292",2018-09-14,24.946292,14.661495,0.539696497,Northern Africa
,Syria to Türkiye,4871,"36.29601351','35.96615887",2018-09-13,35.96615887,36.29601351,0.451732312,Western Asia
,Western Mediterranean,4872,"-5.269480794','35.91522636",2018-09-13,35.91522636,-5.269480794,0.311528376,Mediterranean
,Western Mediterranean,4873,"-2.91468164','35.26558102",2018-09-13,35.26558102,-2.91468164,0.629087868,Mediterranean
,,4874,"34.02760767','38.37585267",2018-09-13,38.37585267,34.02760767,0.884506933,Western Asia
,US-Mexico border crossing,4875,"-111.8524','31.8182",2018-09-13,31.8182,-111.8524,0.417691767,North America
,,4876,"-11.459961','14.499142",2018-09-13,14.499142,-11.459961,0.588090488,Western Africa
,Sahara Desert crossing,4877,"-7.463892','10.597203",2018-09-13,10.597203,-7.463892,0.580564797,Western Africa
,US-Mexico border crossing,4878,"-112.682916','31.911233",2018-09-14,31.911233,-112.682916,0.36354534,North America
,,4879,"39.081499','-6.816579",2018-09-14,-6.816579,39.081499,0.385749003,Eastern Africa
,Sahara Desert crossing,4880,"-0.05','16.266667",2018-09-14,16.266667,-0.05,0.543631346,Western Africa
,Sahara Desert crossing,4881,"7.985137','16.967643",2018-09-14,16.967643,7.985137,0.38681739,Western Africa
,US-Mexico border crossing,4882,"-99.49156356','27.49656692",2018-09-15,27.49656692,-99.49156356,0.622537502,Central America
,Western Mediterranean,4883,"-3.357001443','36.72208435",2018-09-15,36.72208435,-3.357001443,0.208785426,Mediterranean
,,4884,"-94.57437901','16.43710335",2018-09-15,16.43710335,-94.57437901,0.630583196,Central America
,,4885,"-4.033333','5.316667",2018-09-15,5.316667,-4.033333,0.585718048,Western Africa
,,4886,"-11.9','11.583333",2018-09-15,11.583333,-11.9,0.309075089,Western Africa
,Sahara Desert crossing,4887,"14.63393','24.516402",2018-09-15,24.516402,14.63393,0.062455687,Northern Africa
,Sahara Desert crossing,4888,"8.009813','16.988758",2018-09-15,16.988758,8.009813,0.655061435,Western Africa
,Sahara Desert crossing,4889,"14.63393','24.516402",2018-09-15,24.516402,14.63393,0.209848829,Northern Africa
,Sahara Desert crossing,4890,"8.009813','16.988758",2018-09-15,16.988758,8.009813,0.062712098,Western Africa
,Sahara Desert crossing,4891,"13.864989','26.124058",2018-09-16,26.124058,13.864989,0.025740521,Northern Africa
,Sahara Desert crossing,4892,"24.127089','23.14144",2018-09-16,23.14144,24.127089,0.497661455,Northern Africa
,Western Mediterranean,4893,"-3.002072231','36.07245054",2018-09-16,36.07245054,-3.002072231,0.662437364,Mediterranean
,,4894,"45.05088755','-12.71499745",2018-09-16,-12.71499745,45.05088755,0.144389471,Eastern Africa
,US-Mexico border crossing,4895,"-115.3172392','32.68249709",2018-09-16,32.68249709,-115.3172392,0.527687963,North America
,,4896,"39.230025','-15.137787",2018-09-16,-15.137787,39.230025,0.298631934,Eastern Africa
,,4897,"33.870444','-13.66283",2018-09-16,-13.66283,33.870444,0.256332572,Eastern Africa
,,4898,"-5.283333','6.816667",2018-09-16,6.816667,-5.283333,0.010045467,Western Africa
,Sahara Desert crossing,4899,"2.08392','13.511667",2018-09-16,13.511667,2.08392,0.445384983,Western Africa
,,4900,"2.122376208','11.37314097",2018-09-16,11.37314097,2.122376208,0.966546689,Western Africa
,Sahara Desert crossing,4901,"8.188231','17.288454",2018-09-16,17.288454,8.188231,0.312670457,Western Africa
,Sahara Desert crossing,4902,"24.81072338','29.73219524",2018-09-17,29.73219524,24.81072338,0.030062107,Northern Africa
16.0,Eastern Mediterranean,4903,"27.43114081','37.0065157",2018-09-17,37.0065157,27.43114081,0.649166936,Mediterranean
,Western Mediterranean,4904,"-3.747944917','36.72713514",2018-09-17,36.72713514,-3.747944917,0.724706268,Mediterranean
,Sahara Desert crossing,4905,"8.339431','17.275026",2018-09-17,17.275026,8.339431,0.014003361,Western Africa
,Western Mediterranean,4906,"-3.480957443','36.4139719",2018-09-18,36.4139719,-3.480957443,0.953215773,Mediterranean
,,4907,"-11.433333','14.45",2018-09-18,14.45,-11.433333,0.287913373,Western Africa
,,4908,"-17.446667','14.692778",2018-09-18,14.692778,-17.446667,0.757045368,Western Africa
,,4909,"2.433333','6.366667",2018-09-18,6.366667,2.433333,0.58115135,Western Africa
,,4910,"-13.57934593','9.769561969",2018-09-18,9.769561969,-13.57934593,0.600867825,Western Africa
,Sahara Desert crossing,4911,"-4.1','14.533333",2018-09-18,14.533333,-4.1,0.03711049,Western Africa
,Western Mediterranean,4912,"-3.037087391','35.87661903",2018-09-19,35.87661903,-3.037087391,0.105415665,Mediterranean
,,4913,"-96.29729031','16.66501412",2018-09-19,16.66501412,-96.29729031,0.111598169,Central America
,US-Mexico border crossing,4914,"-100.1589541','28.6280361",2018-09-19,28.6280361,-100.1589541,0.053650284,North America
,US-Mexico border crossing,4915,"-111.3743769','33.00647747",2018-09-19,33.00647747,-111.3743769,0.747708259,North America
,Sahara Desert crossing,4916,"27.103538','19.635357",2018-09-19,19.635357,27.103538,0.295812022,Northern Africa
,,4917,"-5.016667','7.683333",2018-09-19,7.683333,-5.016667,0.933518211,Western Africa
,,4918,"-6.266667','13.45",2018-09-19,13.45,-6.266667,0.977634026,Western Africa
,Western Mediterranean,4919,"-3.167758518','36.7444424",2018-09-20,36.7444424,-3.167758518,0.66395768,Mediterranean
,US-Mexico border crossing,4920,"-98.42262821','26.21143636",2018-09-20,26.21143636,-98.42262821,0.826979269,North America
,US-Mexico border crossing,4921,"-98.19017665','27.19614936",2018-09-20,27.19614936,-98.19017665,0.071225658,North America
,US-Mexico border crossing,4922,"-111.00856','31.5212",2018-09-20,31.5212,-111.00856,0.672937547,North America
,US-Mexico border crossing,4923,"-111.99743','31.68541",2018-09-20,31.68541,-111.99743,0.56067471,North America
,Sahara Desert crossing,4924,"26.693147','22.396611",2018-09-20,22.396611,26.693147,0.19761917,Northern Africa
,,4925,"45.022576','10.426632",2018-09-20,10.426632,45.022576,0.362502296,Eastern Africa
,Sahara Desert crossing,4926,"7.985137','16.967643",2018-09-20,16.967643,7.985137,0.38149833,Western Africa
,Sahara Desert crossing,4927,"15.833643','24.630003",2018-09-21,24.630003,15.833643,0.474612163,Northern Africa
,US-Mexico border crossing,4928,"-113.03571','32.39284",2018-09-21,32.39284,-113.03571,0.07452059,North America
,US-Mexico border crossing,4929,"-98.20946731','27.0281556",2018-09-21,27.0281556,-98.20946731,0.908906569,North America
,Western Mediterranean,4930,"-5.272830746','35.90403908",2018-09-21,35.90403908,-5.272830746,0.941353453,Mediterranean
,,4931,"-92.27452373','14.89296869",2018-09-21,14.89296869,-92.27452373,0.218671339,Central America
,Sahara Desert crossing,4932,"27.672666','21.943709",2018-09-21,21.943709,27.672666,0.33129077,Northern Africa
,,4933,"29.988756','-22.224428",2018-09-21,-22.224428,29.988756,0.170439649,Eastern Africa
,,4934,"32.777507','-9.311028",2018-09-21,-9.311028,32.777507,0.160398513,Eastern Africa
,Sahara Desert crossing,4935,"-1.7','15.28",2018-09-21,15.28,-1.7,0.127168805,Western Africa
,Sahara Desert crossing,4936,"7.985137','16.967643",2018-09-21,16.967643,7.985137,0.929031228,Western Africa
38.0,Eastern Mediterranean,4937,"35.48656828','34.52140759",2018-09-22,34.52140759,35.48656828,0.212774824,Mediterranean
,,4938,"32.550056','-25.727874",2018-09-22,-25.727874,32.550056,0.300456705,Eastern Africa
,Sahara Desert crossing,4939,"13.91707','14.2236391",2018-09-22,14.2236391,13.91707,0.235480734,Middle Africa
,,4940,"101.219904','6.667462",2018-09-23,6.667462,101.219904,0.084341344,South-eastern Asia
16.0,Eastern Mediterranean,4941,"27.28634951','36.94148084",2018-09-23,36.94148084,27.28634951,0.330639706,Mediterranean
2.0,English Channel to the UK,4942,"1.850203958','50.97099851",2018-09-23,50.97099851,1.850203958,0.750421539,Europe
,Western Mediterranean,4943,"-5.2843125','35.6649375",2018-09-23,35.6649375,-5.2843125,0.774680142,Mediterranean
,,4944,"42.923337','11.312407",2018-09-23,11.312407,42.923337,0.288368794,Eastern Africa
,,4945,"33.782244','-13.86155",2018-09-23,-13.86155,33.782244,0.452162826,Eastern Africa
,Sahara Desert crossing,4946,"27.916851','20.610678",2018-09-23,20.610678,27.916851,0.706633424,Northern Africa
,,4947,"42.62509','11.018296",2018-09-24,11.018296,42.62509,0.573388175,Eastern Africa
,Sahara Desert crossing,4948,"14.025968','31.723048",2018-09-24,31.723048,14.025968,0.696718553,Northern Africa
,,4949,"39.230025','-15.137787",2018-09-24,-15.137787,39.230025,0.433732066,Eastern Africa
,Sahara Desert crossing,4950,"15.604089','24.083486",2018-09-24,24.083486,15.604089,0.187711056,Northern Africa
,Sahara Desert crossing,4951,"15.604089','24.083486",2018-09-24,24.083486,15.604089,0.662612818,Northern Africa
,Sahara Desert crossing,4952,"12.654942','22.738446",2018-09-25,22.738446,12.654942,0.091295469,Western Africa
,Sahara Desert crossing,4953,"13.708007','20.688584",2018-09-25,20.688584,13.708007,0.207106343,Western Africa
,Sahara Desert crossing,4954,"8.985465','13.834066",2018-09-25,13.834066,8.985465,0.319357587,Western Africa
,US-Mexico border crossing,4955,"-111.846017','31.841567",2018-09-25,31.841567,-111.846017,0.133962556,North America
,US-Mexico border crossing,4956,"-112.87121','32.19413",2018-09-25,32.19413,-112.87121,0.707149812,North America
,Western Mediterranean,4957,"-5.324127404','35.84452886",2018-09-25,35.84452886,-5.324127404,0.359743227,Mediterranean
,Western Mediterranean,4958,"-3.0357141','35.9389086",2018-09-25,35.9389086,-3.0357141,0.431935381,Mediterranean
,US-Mexico border crossing,4959,"-98.44510598','26.22443895",2018-09-25,26.22443895,-98.44510598,0.813653852,North America
,US-Mexico border crossing,4960,"-98.0555171','26.278674",2018-09-25,26.278674,-98.0555171,0.702584987,North America
,,4961,"40.527028','-13.009242",2018-09-25,-13.009242,40.527028,0.605617733,Eastern Africa
,Sahara Desert crossing,4962,"27.916851','20.610678",2018-09-25,20.610678,27.916851,0.191410613,Northern Africa
,US-Mexico border crossing,4963,"-98.47598489','26.22235335",2018-09-26,26.22235335,-98.47598489,0.330343012,North America
,US-Mexico border crossing,4964,"-99.35648989','27.60339887",2018-09-26,27.60339887,-99.35648989,0.900323296,North America
,,4965,"39.065407','3.536064",2018-09-26,3.536064,39.065407,0.551063231,Eastern Africa
,,4966,"33.870444','-13.66283",2018-09-26,-13.66283,33.870444,0.332339658,Eastern Africa
,,4967,"33.782244','-13.86155",2018-09-26,-13.86155,33.782244,0.966982698,Eastern Africa
,Sahara Desert crossing,4968,"26.693147','22.396611",2018-09-26,22.396611,26.693147,0.533697663,Northern Africa
,Sahara Desert crossing,4969,"34.434549','18.07428",2018-09-26,18.07428,34.434549,0.321829553,Northern Africa
,US-Mexico border crossing,4970,"-98.5649342','26.23975657",2018-09-27,26.23975657,-98.5649342,0.724674656,North America
,,4971,"33.931714','-9.96284",2018-09-27,-9.96284,33.931714,0.936448071,Eastern Africa
,Sahara Desert crossing,4972,"34.434549','18.07428",2018-09-27,18.07428,34.434549,0.696350214,Northern Africa
,,4973,"39.383861','14.513764",2018-09-27,14.513764,39.383861,0.731730724,Eastern Africa
,Syria to Türkiye,4974,"36.37569228','36.01381364",2018-09-28,36.01381364,36.37569228,0.518573805,Western Asia
,Western Mediterranean,4975,"-3.746214307','36.72818455",2018-09-28,36.72818455,-3.746214307,0.930696478,Mediterranean
,Sahara Desert crossing,4976,"14.02483689','31.80516946",2018-09-28,31.80516946,14.02483689,0.507665466,Northern Africa
,,4977,"36.152215','12.953846",2018-09-29,12.953846,36.152215,0.022491624,Eastern Africa
,,4978,"-0.366667','11.783333",2018-09-29,11.783333,-0.366667,0.397437412,Western Africa
,US-Mexico border crossing,4979,"-112.815713','31.882568",2018-09-29,31.882568,-112.815713,0.405850328,North America
,,4980,"-1.117682559','11.01420945",2018-09-29,11.01420945,-1.117682559,0.642384345,Western Africa
,Eastern Mediterranean,4981,"26.02552249','40.71539639",2018-09-30,40.71539639,26.02552249,0.146887866,Mediterranean
,US-Mexico border crossing,4982,"-98.3784375','26.1576875",2018-09-30,26.1576875,-98.3784375,0.052253744,North America
,US-Mexico border crossing,4983,"-100.333312','28.497581",2018-09-30,28.497581,-100.333312,0.168734736,North America
,,4984,"-1.535278','12.357222",2018-09-30,12.357222,-1.535278,0.405454221,Western Africa
,Sahara Desert crossing,4985,"24.088779','20.531096",2018-10-01,20.531096,24.088779,0.621000829,Northern Africa
,Central Mediterranean,4986,"12.6333125','33.5333125",2018-10-01,33.5333125,12.6333125,0.765182546,Mediterranean
,US-Mexico border crossing,4987,"-100.3032934','28.33246077",2018-10-01,28.33246077,-100.3032934,0.630275463,North America
,Western Mediterranean,4988,"-2.739259','35.423044",2018-10-01,35.423044,-2.739259,0.233653104,Mediterranean
,,4989,"42.787821','9.322813",2018-10-01,9.322813,42.787821,0.54125223,Eastern Africa
,,4990,"43.343533','9.599192",2018-10-01,9.599192,43.343533,0.660624715,Eastern Africa
,Sahara Desert crossing,4991,"20.386066','29.625085",2018-10-01,29.625085,20.386066,0.480433153,Northern Africa
,,4992,"-3.3237902','35.1294076",2018-10-02,35.1294076,-3.3237902,0.05874003,Northern Africa
,Sahara Desert crossing,4993,"-4.198611','14.495833",2018-10-02,14.495833,-4.198611,0.397280878,Western Africa
,US-Mexico border crossing,4994,"-112.34303','32.12783",2018-10-02,32.12783,-112.34303,0.825580491,North America
,,4995,"9.3026','5.79077",2018-10-02,5.79077,9.3026,0.769967787,Middle Africa
,Sahara Desert crossing,4996,"-1.329927','15.670295",2018-10-02,15.670295,-1.329927,0.518197511,Western Africa
,,4997,"-17.14215922','11.53815274",2018-10-03,11.53815274,-17.14215922,0.296338978,Western Africa
,,4998,"-97.4066875','18.7640625",2018-10-03,18.7640625,-97.4066875,0.154979085,Central America
5.0,Western Balkans,4999,"26.06331147','41.74359982",2018-10-03,41.74359982,26.06331147,0.594430295,Europe
,,5000,"34.587575','8.271988",2018-10-03,8.271988,34.587575,0.963988695,Eastern Africa
,Sahara Desert crossing,5001,"27.672666','21.943709",2018-10-03,21.943709,27.672666,0.983043812,Northern Africa
,US-Mexico border crossing,5002,"-112.92918','31.91468",2018-10-03,31.91468,-112.92918,0.852059134,North America
,,5003,"-3.15','10.58",2018-10-03,10.58,-3.15,0.182619413,Western Africa
,,5004,"44.059039','9.511606",2018-10-04,9.511606,44.059039,0.228484422,Eastern Africa
,,5005,"-4.283333','11.183333",2018-10-04,11.183333,-4.283333,0.225714211,Western Africa
,,5006,"-5.497591','7.988257",2018-10-05,7.988257,-5.497591,0.76644779,Western Africa
,,5007,"11.21','5.2",2018-10-05,5.2,11.21,0.083158119,Middle Africa
,,5008,"11.21','5.2",2018-10-05,5.2,11.21,0.248595375,Middle Africa
,,5009,"-1.616667','6.666667",2018-10-06,6.666667,-1.616667,0.207581102,Western Africa
,,5010,"-5.933333','6.133333",2018-10-06,6.133333,-5.933333,0.075260567,Western Africa
