Number_of_Survivors,Migration_route,serial,Coordinates_Fixed,Website_Date_Fixed,lat,lon,random,Region_of_Incident
2.0,Western Mediterranean,7785,"-5.3432853174','36.08439555",2020-09-10,36.08439555,-5.3432853174,0.519105322,Mediterranean
45.0,Central Mediterranean,7800,"12.5188164719','33.12107642",2020-09-14,33.12107642,12.5188164719,0.48119524,Mediterranean
3.0,Western Mediterranean,7807,"2.2349466111','36.63634541",2020-09-17,36.63634541,2.2349466111,0.82298372,Mediterranean
19.0,Western Mediterranean,7808,"-1.2880806255','35.36605974",2020-09-17,35.36605974,-1.2880806255,0.236495962,Mediterranean
5.0,Western Mediterranean,7809,"1.6532202656','36.83671595",2020-09-17,36.83671595,1.6532202656,0.377705428,Mediterranean
19.0,Western Mediterranean,7810,"-1.1323037','35.7237814",2020-09-17,35.7237814,-1.1323037,0.735682041,Mediterranean
13.0,Central Mediterranean,7812,"8.3428062395','39.1507765",2020-09-17,39.1507765,8.3428062395,0.887996703,Mediterranean
51.0,Central Mediterranean,7818,"13.6974409258','32.8261968",2020-09-19,32.8261968,13.6974409258,0.977305416,Mediterranean
17.0,Eastern Mediterranean,7819,"27.4209269629','37.01796128",2020-09-19,37.01796128,27.4209269629,0.480222223,Mediterranean
4.0,Central Mediterranean,7836,"12.4611950736','32.90538538",2020-09-21,32.90538538,12.4611950736,0.128029373,Mediterranean
14.0,Comoros to Mayotte,7846,"45.0728602109','-12.68284468",2020-09-24,-12.68284468,45.0728602109,0.822033458,Eastern Africa
22.0,Central Mediterranean,7847,"14.8201297843','33.95807659",2020-09-25,33.95807659,14.8201297843,0.481548315,Mediterranean
120.0,Central Mediterranean,7848,"13.6381151967','34.20719427",2020-09-25,34.20719427,13.6381151967,0.89792339,Mediterranean
1.0,Western Mediterranean,7855,"-5.4080780906','36.00137884",2020-09-28,36.00137884,-5.4080780906,0.960239344,Mediterranean
68.0,Central Mediterranean,7861,"11.5520878168','33.41872196",2020-09-29,33.41872196,11.5520878168,0.16031183,Mediterranean
18.0,Western Balkans,7862,"15.8685645','44.8119628",2020-09-30,44.8119628,15.8685645,0.06719827,Europe
26.0,Horn of Africa to Yemen crossing,7872,"43.2939002641','11.93787603",2020-10-02,11.93787603,43.2939002641,0.524883853,Eastern Africa
32.0,Western Africa / Atlantic route to the Canary Islands,7873,"-15.6412375922','27.65091067",2020-10-02,27.65091067,-15.6412375922,0.566831802,Northern Africa
-2.0,Western Africa / Atlantic route to the Canary Islands,7875,"-15.4653897','28.1008837",2020-10-03,28.1008837,-15.4653897,0.011002584,Northern Africa
70.0,Iran to Türkiye,7877,"43.63091','38.6014262",2020-10-04,38.6014262,43.63091,0.540429242,Western Asia
6.0,Syria to Türkiye,7879,"40.6502074867','37.08144432",2020-10-05,37.08144432,40.6502074867,0.355940596,Western Asia
5.0,Western Mediterranean,7898,"-1.1323037','35.7237814",2020-10-10,35.7237814,-1.1323037,0.51629927,Mediterranean
7.0,Central Mediterranean,7905,"10.8588965531','34.63141507",2020-10-11,34.63141507,10.8588965531,0.219222442,Mediterranean
5.0,Western Mediterranean,7906,"-2.6689872813','35.37307753",2020-10-13,35.37307753,-2.6689872813,0.878476233,Mediterranean
34.0,Horn of Africa to Yemen crossing,7908,"43.3021400102','11.9271271",2020-10-15,11.9271271,43.3021400102,0.452770463,Eastern Africa
5.0,Western Mediterranean,7913,"1.2707436426','36.56733163",2020-10-16,36.56733163,1.2707436426,0.660012782,Mediterranean
6.0,Western Mediterranean,7918,"-1.1323037','35.7237814",2020-10-18,35.7237814,-1.1323037,0.061529095,Mediterranean
6.0,Central Mediterranean,7919,"13.3067375359','38.52981139",2020-10-19,38.52981139,13.3067375359,0.822292275,Mediterranean
10.0,Western Africa / Atlantic route to the Canary Islands,7922,"-15.4519935744','27.78908928",2020-10-20,27.78908928,-15.4519935744,0.537301496,Northern Africa
10.0,Central Mediterranean,7923,"12.68911766','32.91302843",2020-10-20,32.91302843,12.68911766,0.724752136,Mediterranean
5.0,Central Mediterranean,7924,"12.6575319666','32.8472903",2020-10-20,32.8472903,12.6575319666,0.867789252,Mediterranean
9.0,Western Africa / Atlantic route to the Canary Islands,7929,"-18.2001753219','26.49687773",2020-10-21,26.49687773,-18.2001753219,0.038871844,Northern Africa
15.0,Central Mediterranean,7931,"12.5675141162','35.47619623",2020-10-22,35.47619623,12.5675141162,0.121959477,Mediterranean
59.0,Western Africa / Atlantic route to the Canary Islands,7942,"-16.7042898445','15.99567074",2020-10-24,15.99567074,-16.7042898445,0.506632406,Western Africa
10.0,Central Mediterranean,7945,"13.1771476541','33.04783997",2020-10-25,33.04783997,13.1771476541,0.581671108,Mediterranean
3.0,Western Mediterranean,7946,"-5.3868818037','36.08639784",2020-10-25,36.08639784,-5.3868818037,0.511899394,Mediterranean
57.0,Western Africa / Atlantic route to the Canary Islands,7947,"-16.872616','22.643588",2020-10-25,22.643588,-16.872616,0.507282648,Northern Africa
14.0,English Channel to the UK,7952,"2.0931917053','51.17492143",2020-10-27,51.17492143,2.0931917053,0.869353178,Europe
159.0,Western Africa / Atlantic route to the Canary Islands,7953,"-16.0509223313','17.90543074",2020-10-27,17.90543074,-16.0509223313,0.431358325,Western Africa
25.0,Western Africa / Atlantic route to the Canary Islands,7956,"-16.9538297391','20.90531873",2020-10-29,20.90531873,-16.9538297391,0.259565421,Western Africa
61.0,Western Africa / Atlantic route to the Canary Islands,7958,"-17.0362272','20.9425179",2020-10-29,20.9425179,-17.0362272,0.852971585,Western Africa
81.0,Western Africa / Atlantic route to the Canary Islands,7963,"-16.718653','28.049274",2020-10-30,28.049274,-16.718653,0.837381598,Northern Africa
19.0,Western Africa / Atlantic route to the Canary Islands,7965,"-15.9582372','18.0735299",2020-10-31,18.0735299,-15.9582372,0.715147972,Western Africa
119.0,Western Africa / Atlantic route to the Canary Islands,7970,"-17.0362272','20.9425179",2020-11-01,20.9425179,-17.0362272,0.943813828,Western Africa
67.0,Western Africa / Atlantic route to the Canary Islands,7972,"-18.7385054','25.66801794",2020-11-02,25.66801794,-18.7385054,0.06014682,Northern Africa
71.0,Western Africa / Atlantic route to the Canary Islands,7980,"-16.6840620406','27.24168831",2020-11-04,27.24168831,-16.6840620406,0.643358997,Northern Africa
158.0,Western Africa / Atlantic route to the Canary Islands,7986,"-17.2058195547','27.21084814",2020-11-07,27.21084814,-17.2058195547,0.995661608,Northern Africa
24.0,Eastern Mediterranean,7987,"27.0807669262','37.7743271",2020-11-08,37.7743271,27.0807669262,0.079453183,Mediterranean
11.0,Central Mediterranean,7995,"12.1434590688','33.09274873",2020-11-10,33.09274873,12.1434590688,0.143201058,Mediterranean
8.0,Western Africa / Atlantic route to the Canary Islands,7997,"-7.4885381717','33.67383647",2020-11-11,33.67383647,-7.4885381717,0.512070706,Northern Africa
3.0,Central Mediterranean,8003,"12.1441457143','33.05822616",2020-11-12,33.05822616,12.1441457143,0.389354783,Mediterranean
48.0,Central Mediterranean,8004,"14.3317569322','32.72261073",2020-11-12,32.72261073,14.3317569322,0.573970944,Mediterranean
29.0,Iran to Türkiye,8006,"43.3729793','38.5012085",2020-11-13,38.5012085,43.3729793,0.765356367,Western Asia
199.0,Central Mediterranean,8007,"12.4364190109','33.32327028",2020-11-13,33.32327028,12.4364190109,0.938018175,Mediterranean
65.0,Western Africa / Atlantic route to the Canary Islands,8010,"-22.845940148','16.73450615",2020-11-15,16.73450615,-22.845940148,0.626507991,Western Africa
9.0,Western Africa / Atlantic route to the Canary Islands,8014,"-15.5597969191','28.36633187",2020-11-19,28.36633187,-15.5597969191,0.942000075,Northern Africa
20.0,Western Africa / Atlantic route to the Canary Islands,8024,"-15.983649','23.655711",2020-11-22,23.655711,-15.983649,0.516767426,Northern Africa
13.0,Eastern Mediterranean,8026,"28.2312158102','36.46552478",2020-11-23,36.46552478,28.2312158102,0.155490378,Mediterranean
51.0,Western Africa / Atlantic route to the Canary Islands,8028,"-16.4972944625','27.35558721",2020-11-24,27.35558721,-16.4972944625,0.099867907,Northern Africa
28.0,Western Africa / Atlantic route to the Canary Islands,8029,"-13.4210585051','29.22997636",2020-11-24,29.22997636,-13.4210585051,0.849670024,Northern Africa
12.0,Western Mediterranean,8031,"0.1799833087','36.11330783",2020-11-24,36.11330783,0.1799833087,0.530130106,Mediterranean
3.0,Dominican Republic to Puerto Rico,8035,"-69.5911682977','19.09562625",2020-11-26,19.09562625,-69.5911682977,0.553482529,Caribbean
56.0,Western Mediterranean,8036,"-2.8393496522','35.22166303",2020-11-26,35.22166303,-2.8393496522,0.630595597,Mediterranean
8.0,Western Mediterranean,8038,"-2.9462195018','35.26520084",2020-11-26,35.26520084,-2.9462195018,0.573565956,Mediterranean
31.0,Western Africa / Atlantic route to the Canary Islands,8042,"-10.1965563119','29.3954552",2020-11-28,29.3954552,-10.1965563119,0.462795244,Northern Africa
4.0,Dominican Republic to Puerto Rico,8043,"-67.5615512388','18.40842112",2020-11-29,18.40842112,-67.5615512388,0.36992379,Caribbean
11.0,Western Africa / Atlantic route to the Canary Islands,8045,"-11.1058654094','31.44628137",2020-12-01,31.44628137,-11.1058654094,0.377910433,Northern Africa
32.0,Eastern Mediterranean,8051,"26.3951236818','39.35858234",2020-12-02,39.35858234,26.3951236818,0.686975532,Mediterranean
9.0,Dominican Republic to Puerto Rico,8059,"-68.5944487396','18.88588497",2020-12-05,18.88588497,-68.5944487396,0.430102298,Caribbean
2.0,Western Africa / Atlantic route to the Canary Islands,8061,"-11.4578530006','28.51353158",2020-12-06,28.51353158,-11.4578530006,0.143588353,Northern Africa
18.0,Western Africa / Atlantic route to the Canary Islands,8063,"-16.7235980141','18.10005747",2020-12-08,18.10005747,-16.7235980141,0.330011559,Western Africa
1.0,Türkiye-Europe land route,8078,"26.3727728462','41.70637166",2020-12-14,41.70637166,26.3727728462,0.015897041,Western Asia
51.0,Central Mediterranean,8079,"10.8868940238','34.76692401",2020-12-16,34.76692401,10.8868940238,0.423301125,Mediterranean
18.0,Western Mediterranean,8087,"-1.9999300414','36.77888932",2020-12-18,36.77888932,-1.9999300414,0.04262924,Mediterranean
3.0,Central Mediterranean,8088,"26.1624010434','31.57078449",2020-12-18,31.57078449,26.1624010434,0.684820901,Mediterranean
31.0,Eastern Mediterranean,8089,"26.5134721992','38.77116093",2020-12-19,38.77116093,26.5134721992,0.25176541,Mediterranean
43.0,Western Africa / Atlantic route to the Canary Islands,8094,"-13.596643549','27.18368219",2020-12-24,27.18368219,-13.596643549,0.377170958,Northern Africa
5.0,Central Mediterranean,8095,"11.2123639945','34.90414766",2020-12-24,34.90414766,11.2123639945,0.965573583,Mediterranean
38.0,Western Mediterranean,8096,"-3.4195527','36.2144014",2020-12-24,36.2144014,-3.4195527,0.271751519,Mediterranean
90.0,Türkiye-Europe land route,8100,"26.3498167987','40.99322696",2020-12-26,40.99322696,26.3498167987,0.113489809,Western Asia
1.0,US-Mexico border crossing,8101,"-99.5035198','27.5063468",2020-12-27,27.5063468,-99.5035198,0.632779463,North America
51.0,Western Africa / Atlantic route to the Canary Islands,8128,"-14.7017146805','26.0291139",2020-11-14,26.0291139,-14.7017146805,0.08021025,Northern Africa
1.0,Central Mediterranean,8439,"13.49129','33.5691",2020-11-09,33.5691,13.49129,0.66499205,Mediterranean
17.0,Western Mediterranean,8441,"-3.8611420052','35.20067865",2020-11-04,35.20067865,-3.8611420052,0.758754514,Mediterranean
2.0,Sahara Desert crossing,8452,"11.42186','18.929053",2020-08-28,18.929053,11.42186,0.243678946,Western Africa
79.0,Central Mediterranean,8458,"13.33423606','33.02654103",2021-01-03,33.02654103,13.33423606,0.154389135,Mediterranean
9.0,Darien Gap,8464,"-77.33744874','8.629444874",2021-01-04,8.629444874,-77.33744874,0.26723859,South America
43.0,Western Africa / Atlantic route to the Canary Islands,8465,"-16.3786997','28.2892937",2021-01-05,28.2892937,-16.3786997,0.939207436,Northern Africa
20.0,Western Mediterranean,8469,"-2.7307058','35.1099953",2021-01-06,35.1099953,-2.7307058,0.953626085,Mediterranean
29.0,Western Africa / Atlantic route to the Canary Islands,8472,"-15.68554581','27.75958328",2021-01-07,27.75958328,-15.68554581,0.910099356,Northern Africa
21.0,Western Mediterranean,8474,"-2.427162152','35.14673478",2021-01-07,35.14673478,-2.427162152,0.221122539,Mediterranean
88.0,Western Africa / Atlantic route to the Canary Islands,8481,"-16.61265091','27.8821317",2021-01-10,27.8821317,-16.61265091,0.265059828,Northern Africa
10.0,Western Mediterranean,8482,"-5.3212788','35.8859977",2021-01-10,35.8859977,-5.3212788,0.859164024,Mediterranean
50.0,Central Mediterranean,8484,"11.81751055','35.56733278",2021-01-11,35.56733278,11.81751055,0.680023353,Mediterranean
21.0,Türkiye-Europe land route,8487,"26.70196999','41.66195052",2021-01-14,41.66195052,26.70196999,0.23716955,Western Asia
34.0,Western Africa / Atlantic route to the Canary Islands,8490,"-17.29929642','26.87387748",2021-01-16,26.87387748,-17.29929642,0.173137542,Northern Africa
9.0,Western Mediterranean,8491,"-1.75887675','37.10608588",2021-01-18,37.10608588,-1.75887675,0.704894745,Mediterranean
27.0,Eastern Mediterranean,8493,"26.17608376','38.93846832",2021-01-19,38.93846832,26.17608376,0.613041371,Mediterranean
10.0,Central Mediterranean,8494,"12.74816917','32.97355156",2021-01-19,32.97355156,12.74816917,0.123860696,Mediterranean
50.0,Western Africa / Atlantic route to the Canary Islands,8496,"-18.07442612','27.63856693",2021-01-20,27.63856693,-18.07442612,0.231140781,Northern Africa
138.0,Western Africa / Atlantic route to the Canary Islands,8497,"-15.48831078','27.41492993",2021-01-20,27.41492993,-15.48831078,0.61454897,Northern Africa
14.0,Western Africa / Atlantic route to the Canary Islands,8498,"-15.96033042','23.73083158",2021-01-20,23.73083158,-15.96033042,0.034503975,Northern Africa
82.0,Central Mediterranean,8501,"13.17554545','33.03608223",2021-01-24,33.03608223,13.17554545,0.854574748,Mediterranean
1.0,Western Mediterranean,8508,"-5.3610346','35.8432765",2021-01-26,35.8432765,-5.3610346,0.706868578,Mediterranean
1.0,Western Mediterranean,8510,"-5.300574116','35.89656931",2021-01-27,35.89656931,-5.300574116,0.402659947,Mediterranean
16.0,US-Mexico border crossing,8515,"-117.0448118','32.54143422",2021-01-29,32.54143422,-117.0448118,0.780807196,North America
8.0,Western Mediterranean,8525,"-0.4831532','35.821783",2021-02-04,35.821783,-0.4831532,0.651114172,Mediterranean
47.0,Central Mediterranean,8527,"12.73580955','32.90288617",2021-02-05,32.90288617,12.73580955,0.754887834,Mediterranean
3.0,Western Mediterranean,8529,"-5.3417241','36.1440934",2021-02-07,36.1440934,-5.3417241,0.110539168,Mediterranean
25.0,Central Mediterranean,8537,"12.59360665','35.57736051",2021-02-13,35.57736051,12.59360665,0.72102796,Mediterranean
8.0,Western Mediterranean,8538,"-3.603180343','36.441151",2021-02-14,36.441151,-3.603180343,0.990443579,Mediterranean
6.0,Western Balkans,8542,"16.54942905','45.22064907",2021-02-15,45.22064907,16.54942905,0.139311362,Europe
3.0,US-Mexico border crossing,8545,"-100.5078173','28.6805128",2021-02-17,28.6805128,-100.5078173,0.936527138,Central America
17.0,Sahara Desert crossing,8548,"23.941751','32.0681759",2021-02-18,32.0681759,23.941751,0.252664122,Northern Africa
31.0,Western Mediterranean,8551,"-0.644029953','35.72722908",2021-02-20,35.72722908,-0.644029953,0.893699087,Mediterranean
197.0,Central Mediterranean,8552,"13.04803315','34.20213497",2021-02-21,34.20213497,13.04803315,0.576935895,Mediterranean
232.0,Central Mediterranean,8557,"13.25702465','33.64056471",2021-02-22,33.64056471,13.25702465,0.357796147,Mediterranean
77.0,Central Mediterranean,8558,"13.55340424','33.89263386",2021-02-20,33.89263386,13.55340424,0.940574123,Mediterranean
1.0,Haiti to Dominican Republic,8559,"-71.71226423','19.55102318",2021-02-22,19.55102318,-71.71226423,0.965834972,Caribbean
45.0,Central Mediterranean,8562,"12.58948677','35.41265243",2021-02-21,35.41265243,12.58948677,0.943382912,Mediterranean
95.0,Central Mediterranean,8564,"13.58488495','33.14510556",2021-02-28,33.14510556,13.58488495,0.895919203,Mediterranean
54.0,Central Mediterranean,8565,"11.02745108','35.11183029",2021-02-28,35.11183029,11.02745108,0.978574305,Mediterranean
23.0,Central Mediterranean,8566,"11.1407184','34.7205723",2021-02-24,34.7205723,11.1407184,0.563239453,Mediterranean
1.0,US-Mexico border crossing,8567,"-117.1233625','32.53288558",2021-03-13,32.53288558,-117.1233625,0.618645617,Central America
59.0,Western Mediterranean,8572,"-3.957496007','35.26149447",2021-02-22,35.26149447,-3.957496007,0.425994427,Mediterranean
12.0,US-Mexico border crossing,8573,"-115.2984346','32.78367772",2021-03-03,32.78367772,-115.2984346,0.657392863,North America
2.0,Western Mediterranean,8574,"-2.926136854','35.27689538",2021-03-02,35.27689538,-2.926136854,0.328577302,Mediterranean
16.0,Central Mediterranean,8578,"12.12354635','33.03083222",2021-02-11,33.03083222,12.12354635,0.815476796,Mediterranean
60.0,Horn of Africa to Yemen crossing,8581,"43.54841709','12.16601057",2021-03-03,12.16601057,43.54841709,0.192813751,Eastern Africa
47.0,Western Africa / Atlantic route to the Canary Islands,8582,"-15.7496197','25.80390942",2021-03-08,25.80390942,-15.7496197,0.452584515,Northern Africa
1.0,Western Balkans,8583,"15.3995488','45.032077",2021-03-04,45.032077,15.3995488,0.174535926,Europe
1.0,Türkiye-Europe land route,8584,"26.50448518','41.65864073",2021-03-05,41.65864073,26.50448518,0.648019321,Western Asia
52.0,Central Mediterranean,8589,"11.47959691','34.84785849",2021-03-09,34.84785849,11.47959691,0.23227814,Mediterranean
1.0,Caribbean to US,8591,"-80.05125773','27.45546714",2021-02-15,27.45546714,-80.05125773,0.877685698,Caribbean
3.0,English Channel to the UK,8592,"1.874738404','50.9744772",2021-03-03,50.9744772,1.874738404,0.860875443,Europe
1.0,Western Mediterranean,8597,"-5.3570333','35.9117892",2021-03-13,35.9117892,-5.3570333,0.6823435,Mediterranean
19.0,Caribbean to US,8599,"-80.38468176','23.66049536",2021-03-04,23.66049536,-80.38468176,0.732600702,Caribbean
1.0,US-Mexico border crossing,8602,"-100.9088278','29.45061979",2021-03-15,29.45061979,-100.9088278,0.847540515,North America
49.0,Western Africa / Atlantic route to the Canary Islands,8603,"-15.60374223','27.70936965",2021-03-17,27.70936965,-15.60374223,0.621797911,Northern Africa
36.0,Western Africa / Atlantic route to the Canary Islands,8604,"-15.62983476','27.12327778",2021-03-17,27.12327778,-15.62983476,0.56036105,Northern Africa
3.0,Eastern Mediterranean,8607,"26.21029','38.327214",2021-03-19,38.327214,26.21029,0.68704231,Mediterranean
1.0,English Channel to the UK,8613,"2.370908','50.5522319",2021-01-22,50.5522319,2.370908,0.369813362,Europe
2.0,English Channel to the UK,8614,"3.440537','50.334773",2021-02-04,50.334773,3.440537,0.528148361,Europe
2.0,US-Mexico border crossing,8616,"-100.4995214','28.7091433",2021-03-20,28.7091433,-100.4995214,0.152844878,North America
1.0,US-Mexico border crossing,8620,"-117.1234483','32.52426274",2021-03-23,32.52426274,-117.1234483,0.257672521,Central America
20.0,Western Balkans,8621,"17.17982607','45.24958796",2021-03-22,45.24958796,17.17982607,0.35227285,Europe
3.0,Western Mediterranean,8622,"-1.268730051','37.5318128",2021-03-27,37.5318128,-1.268730051,0.764105501,Mediterranean
42.0,Western Africa / Atlantic route to the Canary Islands,8626,"-16.39298261','28.15731175",2021-03-26,28.15731175,-16.39298261,0.704795851,Northern Africa
24.0,Central Mediterranean,8627,"11.47959691','34.84785849",2021-03-09,34.84785849,11.47959691,0.69347177,Mediterranean
14.0,Western Mediterranean,8628,"1.440914807','36.53619081",2021-03-13,36.53619081,1.440914807,0.003216619,Mediterranean
77.0,Central Mediterranean,8631,"12.45293781','32.87234592",2021-03-30,32.87234592,12.45293781,0.874516865,Mediterranean
30.0,Central Mediterranean,8634,"12.20001073','33.06688277",2021-03-18,33.06688277,12.20001073,0.34726258,Mediterranean
19.0,Western Africa / Atlantic route to the Canary Islands,8642,"-18.07531481','25.69694464",2021-04-11,25.69694464,-18.07531481,0.256814569,Northern Africa
53.0,Western Africa / Atlantic route to the Canary Islands,8646,"-15.6991573','27.63039322",2021-03-16,27.63039322,-15.6991573,0.503197159,Northern Africa
14.0,Horn of Africa to Yemen crossing,8666,"43.363376','12.285716",2021-04-12,12.285716,43.363376,0.754253585,Eastern Africa
3.0,Central Mediterranean,8667,"10.85960062','34.76811471",2021-04-15,34.76811471,10.85960062,0.92505188,Mediterranean
18.0,Sahara Desert crossing,8669,"22.28074552','32.16098565",2021-03-27,32.16098565,22.28074552,0.576867313,Northern Africa
15.0,Western Africa / Atlantic route to the Canary Islands,8671,"-15.91691136','23.71304956",2021-04-13,23.71304956,-15.91691136,0.576039813,Northern Africa
103.0,Central Mediterranean,8683,"13.19404548','32.94797295",2021-04-21,32.94797295,13.19404548,0.990696572,Mediterranean
12.0,Venezuela to Caribbean,8688,"-61.96663946','10.0202063",2021-04-22,10.0202063,-61.96663946,0.048613291,Caribbean
3.0,Western Africa / Atlantic route to the Canary Islands,8689,"-18.151759','23.447654",2021-04-26,23.447654,-18.151759,0.545124368,Northern Africa
12.0,US-Mexico border crossing,8693,"-99.54236303','28.02611051",2021-04-22,28.02611051,-99.54236303,0.957911709,North America
3.0,Western Mediterranean,8696,"0.074290332','35.93540838",2021-04-20,35.93540838,0.074290332,0.976420305,Mediterranean
12.0,Central Mediterranean,8699,"12.67244146','32.79270254",2021-05-02,32.79270254,12.67244146,0.270513386,Mediterranean
25.0,US-Mexico border crossing,8702,"-117.247942','32.66161",2021-05-02,32.66161,-117.247942,0.111150964,North America
1.0,US-Mexico border crossing,8703,"-97.84180735','27.50628075",2021-04-29,27.50628075,-97.84180735,0.496315669,North America
20.0,Western Mediterranean,8708,"-5.92968834','35.78275109",2021-04-29,35.78275109,-5.92968834,0.435182569,Mediterranean
11.0,Sahara Desert crossing,8717,"21.23736071','32.45945037",2021-02-09,32.45945037,21.23736071,0.232898733,Northern Africa
4.0,Sahara Desert crossing,8723,"14.63298952','24.93543295",2021-03-07,24.93543295,14.63298952,0.114499926,Northern Africa
1.0,Sahara Desert crossing,8724,"14.63298952','24.93543295",2021-03-18,24.93543295,14.63298952,0.677824756,Northern Africa
40.0,Central Mediterranean,8734,"13.70553396','32.90649949",2021-05-09,32.90649949,13.70553396,0.106580233,Mediterranean
42.0,Central Mediterranean,8736,"14.58251016','32.79371255",2021-05-10,32.79371255,14.58251016,0.456300032,Mediterranean
2.0,Central Mediterranean,8739,"11.10679088','33.5987042",2021-05-13,33.5987042,11.10679088,0.737173504,Mediterranean
33.0,Central Mediterranean,8741,"11.75184166','34.15134555",2021-05-17,34.15134555,11.75184166,0.349235908,Mediterranean
12.0,Caribbean to US,8742,"-80.06269146','26.92134737",2021-05-12,26.92134737,-80.06269146,0.321544493,North America
2.0,Western Mediterranean,8745,"-7.889767254','33.72837934",2021-05-19,33.72837934,-7.889767254,0.146444419,Mediterranean
16.0,Comoros to Mayotte,8760,"45.07501499','-12.909671683",2021-05-10,-12.909671683,45.07501499,0.907828727,Eastern Africa
16.0,US-Mexico border crossing,8761,"-117.2787884','32.8478017",2021-05-20,32.8478017,-117.2787884,0.212831474,North America
1.0,US-Mexico border crossing,8762,"-98.57243481','29.5071504",2021-05-25,29.5071504,-98.57243481,0.8684534,North America
8.0,Caribbean to US,8763,"-81.78465844','24.52014162",2021-05-27,24.52014162,-81.78465844,0.55571068,Caribbean
70.0,Central Mediterranean,8770,"11.75184166','34.15134555",2021-06-01,34.15134555,11.75184166,0.057706247,Mediterranean
70.0,Central Mediterranean,8774,"11.98298927','33.13320662",2021-06-02,33.13320662,11.98298927,0.974544227,Mediterranean
10.0,Western Mediterranean,8775,"-5.93752017','35.75996332",2021-05-29,35.75996332,-5.93752017,0.247387834,Mediterranean
77.0,Western Africa / Atlantic route to the Canary Islands,8786,"-15.58013699','24.13731417",2021-05-23,24.13731417,-15.58013699,0.078068299,Northern Africa
9.0,Central Mediterranean,8793,"11.10181266','36.9389761",2021-06-13,36.9389761,11.10181266,0.409339262,Mediterranean
41.0,Western Africa / Atlantic route to the Canary Islands,8797,"-13.442276','29.238504",2021-06-17,29.238504,-13.442276,0.274192501,Northern Africa
9.0,Caribbean to US,8809,"-79.11501934','26.96045723",2021-06-11,26.96045723,-79.11501934,0.988324387,Caribbean
63.0,Western Africa / Atlantic route to the Canary Islands,8826,"-14.87534885','24.68244358",2021-06-17,24.68244358,-14.87534885,0.234884182,Northern Africa
1.0,US-Mexico border crossing,8828,"-104.482768','31.52076745",2021-06-23,31.52076745,-104.482768,0.846957533,North America
22.0,Western Africa / Atlantic route to the Canary Islands,8831,"-15.58094782','27.16606866",2021-06-24,27.16606866,-15.58094782,0.208142459,Northern Africa
35.0,Western Africa / Atlantic route to the Canary Islands,8832,"-15.58204989','27.65035716",2021-06-28,27.65035716,-15.58204989,0.063561432,Northern Africa
1.0,Western Africa / Atlantic route to the Canary Islands,8833,"-15.55680579','26.3500742",2021-06-27,26.3500742,-15.55680579,0.08812314,Northern Africa
102.0,Central Mediterranean,8837,"11.03207887','33.8134549",2021-06-27,33.8134549,11.03207887,0.539020464,Mediterranean
22.0,Western Africa / Atlantic route to the Canary Islands,8839,"-14.59550817','26.1246968",2021-06-27,26.1246968,-14.59550817,0.186353412,Northern Africa
34.0,Western Africa / Atlantic route to the Canary Islands,8846,"-13.872245','28.127946",2021-06-29,28.127946,-13.872245,0.416556479,Northern Africa
12.0,US-Mexico border crossing,8847,"-104.8739003','30.52044183",2021-06-27,30.52044183,-104.8739003,0.690259525,North America
8.0,Western Mediterranean,8852,"0.055382178','36.02829422",2021-04-08,36.02829422,0.055382178,0.921293644,Mediterranean
116.0,Sahara Desert crossing,8853,"0.999485158','21.28937362",2021-06-25,21.28937362,0.999485158,0.476090292,Northern Africa
33.0,Western Africa / Atlantic route to the Canary Islands,8854,"-15.58013699','24.13731417",2021-05-24,24.13731417,-15.58013699,0.046812667,Northern Africa
13.0,Central Mediterranean,8855,"10.67235167','34.88019519",2021-06-30,34.88019519,10.67235167,0.110324902,Mediterranean
19.0,Central Mediterranean,8856,"10.99725328','35.08259488",2021-07-03,35.08259488,10.99725328,0.553518723,Mediterranean
79.0,Western Africa / Atlantic route to the Canary Islands,8859,"-16.0541794','23.73506553",2021-06-19,23.73506553,-16.0541794,0.658244023,Northern Africa
3.0,Central Mediterranean,8863,"11.15669','34.87695",2021-06-28,34.87695,11.15669,0.868711879,Mediterranean
1.0,Western Mediterranean,8865,"1.123668','36.55367",2021-07-07,36.55367,1.123668,0.919069818,Mediterranean
26.0,Iran to Türkiye,8866,"43.75997909','38.99725095",2021-07-11,38.99725095,43.75997909,0.793068084,Western Asia
13.0,Caribbean to US,8868,"-81.5048832','24.279929",2021-07-05,24.279929,-81.5048832,0.013398976,Caribbean
50.0,Central Mediterranean,8957,"11.12653239','33.51423538",2021-07-21,33.51423538,11.12653239,0.206353215,Mediterranean
85.0,Central Mediterranean,8959,"11.12653239','33.51423538",2021-07-03,33.51423538,11.12653239,0.734626798,Mediterranean
16.0,Central Mediterranean,8960,"10.79592473','34.71990251",2021-06-30,34.71990251,10.79592473,0.189674654,Mediterranean
12.0,Central Mediterranean,8961,"10.79592473','34.71990251",2021-07-03,34.71990251,10.79592473,0.350866428,Mediterranean
46.0,Central Mediterranean,8962,"10.79592473','34.71990251",2021-07-04,34.71990251,10.79592473,0.656074751,Mediterranean
50.0,Central Mediterranean,8964,"10.79592473','34.71990251",2021-07-05,34.71990251,10.79592473,0.934733814,Mediterranean
43.0,Central Mediterranean,8965,"10.79592473','34.71990251",2021-07-10,34.71990251,10.79592473,0.020018411,Mediterranean
